Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
c14ae610-9c46-4ac7-913b-c0c49d21b3b9,59,Male,Property,123641.14,22,9,0,2188.13,10422.26,High
0ccf0900-088d-4f96-ac02-d8e4e51e6abb,61,Female,Life,59231.3,9,9,0,1870.95,46774.51,Medium
6032ec0f-be42-472d-ac7c-490227b29721,79,Female,Health,130183.42,23,4,0,2521.12,22478.67,Medium
8412fccb-4b2a-4d5e-bc65-18643239de23,19,Female,Life,118661.15,24,3,0,2047.94,49745.57,Low
b6bf6f88-2923-4ffa-a730-4fdb3062277e,72,Male,Health,58620.47,13,0,0,3734.83,2420.91,Low
821b2c97-188d-42e8-8462-75b60bfc9561,52,Female,Life,75451.87,3,0,0,1461.07,6466.28,Low
9cb2aee5-85be-43b5-a494-a0e68c4372ea,59,Male,Life,44173.95,19,2,0,3464.08,22216.22,Medium
2eadcd6f-3276-4a06-8559-e7dddc503f10,51,Male,Health,34436.82,22,0,0,4671.44,43730.53,Low
76c0e625-f378-40ad-8d83-532f1bb88eb9,47,Male,Health,113959.06,11,7,0,1759.61,27805.77,Low
60f52fa6-a878-416a-aeff-d1928c3648d7,76,Female,Health,54776.54,14,2,0,3546.01,36643.93,Low
a637f339-463b-43ad-935c-79d0045a3a6e,72,Male,Health,126607.72,25,9,0,1146.03,21235.8,Low
77f92b49-b4a6-4aac-bc2f-3725cc391b55,30,Male,Auto,149429.13,9,1,0,1046.23,2121.55,Low
eef6e428-c205-44ef-ae26-4657e9985536,30,Male,Health,29960.58,10,5,0,1020.4,32425.85,Low
834b1d5c-0c01-4647-830f-59c52619e618,35,Female,Life,81494.57,8,3,0,1123.38,31736.67,Medium
d1c65c1f-fefb-45cd-9ae1-d2a5319c9735,49,Female,Life,124268.13,10,3,0,1472.74,3664.26,Medium
63edc4e4-6fa6-4d09-a194-edc32eb7b381,49,Male,Auto,122563.62,1,1,0,3032.74,8626.99,Medium
591eb0a0-8057-4c9c-8f42-7e960c76ca71,52,Female,Health,118799.63,12,1,1,3951.44,23860.17,Low
052a0d48-6aab-45dc-b5b4-d844fb4a4769,76,Female,Life,65369.34,26,5,0,1070.86,22387.22,Low
10d9df31-3959-432d-bc80-385d945f099a,56,Female,Auto,79000.92,21,4,0,4415.07,37645.63,Low
9367fcf4-2650-4b38-bfc2-41b9d260f7f6,63,Male,Life,97345.89,25,8,0,4292.22,19431.92,Low
5c0c4f37-ddfc-4eeb-9d1f-e9bffa18a605,69,Female,Auto,146612.28,25,3,0,3773.25,33198.68,High
da5aefc0-b212-4d6d-a174-0f6e8b75c514,46,Female,Auto,62581.15,7,4,0,2416.85,35250.73,Low
e7e76c71-10f4-47a2-b9b6-7f236d1e0c71,79,Female,Property,140008.71,28,0,0,507.01,32285.69,Medium
79688b6d-a1ca-49a4-b6e1-7e3f717ed54e,66,Male,Property,55016.4,20,1,0,3806.44,29846.67,Low
b7064288-0558-46c8-a45d-73030281ea07,46,Female,Health,148579.68,20,2,0,4455.44,40303.61,Medium
c3bf0286-ce33-4045-84ff-3d5ab59a14a1,79,Female,Property,107134.28,7,4,0,2008.79,32889.64,Low
0fbfa1bc-3cab-441f-b560-553d1879187c,70,Female,Auto,80256.49,0,4,1,3730.94,41725.8,Medium
7fc8ae0e-9045-470f-95c8-f61f514e36c6,61,Male,Life,99740.76,5,3,0,779.21,31870.61,Low
76b79e04-5a5b-4388-8ccb-5e2729342ac1,74,Male,Life,55429.05,25,9,0,3692.73,8032.75,Low
7c6d1de0-162d-4d1f-b30d-8df384b9be5f,33,Female,Health,55642.6,12,2,0,807.39,15541.33,High
3ab51a74-33fe-4684-a253-31c93833047f,73,Female,Property,34762.09,8,8,0,3142.34,16584.73,Low
147c0ff1-39b2-4342-b8cd-adf078eba1cf,61,Male,Health,34826.54,27,0,0,3188.99,4786.38,Medium
dd415bd6-f6aa-41ef-a68d-fcf85c76905a,64,Female,Auto,65197.33,5,5,0,1859.7,34646.1,Low
5187c0d8-d82a-4de5-bd8d-299291d48f6f,74,Male,Property,119171.21,14,6,0,856.05,29796.05,Low
d131929c-bf69-4e30-972b-9244ccc6cbce,27,Female,Health,99036.25,22,9,0,4772.01,29528.77,Low
fbf075d0-8ff1-42d3-beb1-f75c3218b45e,47,Female,Life,33335.99,15,3,0,2910.1,23978.01,Medium
42ba8008-1e3f-4ad9-b6c7-1295809e7924,42,Female,Life,130790.75,3,9,0,3108.91,27201.92,Medium
1b4ac76b-c442-4d63-9797-52cbc9a4d016,56,Female,Health,98177.79,27,2,0,3267.59,503.56,Low
0c30dc61-18f1-4bb8-9871-6b636d731415,37,Male,Health,144911.22,25,7,0,4509.72,4902.78,Medium
d006a64a-4c9b-46d8-a9c3-e491c38fcb75,22,Female,Health,107124.11,16,8,0,771.15,34199.31,Low
7e0f44fd-7464-4e16-8d8f-fa6cadc8b738,18,Male,Auto,42772.73,8,0,0,4519.79,13147.19,High
a6ceca17-c106-4efa-938e-74c9818919ed,47,Female,Auto,81591.84,11,9,0,1578.54,5484.79,Low
af53a71f-5834-4e2a-ab9f-a0f4dcaeb56b,66,Female,Life,104304.69,21,8,0,850.78,16499.9,Low
9886abd5-e79a-4df8-956b-dab114642ca2,20,Female,Auto,23674.41,18,6,0,3457.7,12798.68,Low
d485deeb-4dad-4ee7-9e75-dfdd8a3e5058,62,Male,Auto,21938.33,19,0,0,4896.39,1565.69,High
8f970185-a441-4e25-a527-d2f668c3e0c7,31,Female,Property,36822.39,25,6,0,757.59,20586.83,Low
606ee613-25cf-4b28-8a34-b3bf37d4554d,73,Male,Auto,52716.38,11,4,0,2417.55,1448.76,Low
68f15174-a3ad-4c26-8205-1b4784818b8f,47,Male,Property,75841.39,21,9,0,2884.03,119.5,Medium
6aaf1ae7-04de-454d-803b-5531f6e1af20,67,Female,Auto,83367.26,5,6,0,1634.54,39644.44,High
310953fc-1e2a-43be-b73e-d2c75a1753ce,21,Male,Life,37943.59,11,8,0,4922.92,15817.08,Low
e4de2395-a8bf-48f2-8bbc-095dcbcc757f,35,Female,Health,107540.91,8,7,0,3384.33,28422.56,Low
a8c4fb08-5048-407e-9d62-8d156743ac9c,79,Male,Life,97497.95,19,5,0,4299.58,14957.76,Medium
02196745-9714-41a8-8202-ced38b97c64d,54,Male,Auto,58280.33,4,1,0,2371.0,46508.18,Low
3dbf1f8e-4e3b-4359-b5fb-fb21c1695bc4,42,Female,Health,21775.78,20,7,0,2092.8,36486.14,Low
61122835-ff47-4b15-a50d-bda28f16303a,65,Female,Health,30094.23,2,3,0,2989.21,18521.6,Medium
f7d6c7f3-5d8a-4f2e-a035-eb59b1c2891f,18,Male,Health,70920.32,1,7,0,2458.75,10610.28,Medium
62200778-b25c-4ac5-9532-f85cd2d307ae,70,Female,Property,40016.67,7,6,0,3717.27,6976.54,Medium
e0969c3d-c46d-411a-a306-96cf7ebf0378,63,Female,Life,68986.55,9,3,0,1696.18,38144.69,High
58d025dd-c6f4-4a11-98f4-28e76ed03bf4,32,Female,Property,101663.74,14,7,0,2523.16,22706.53,Low
73677da1-7cc5-4408-90b2-c35d0d16a4da,26,Male,Health,91140.87,8,1,0,4528.1,11674.97,Medium
9420d1fc-9845-468f-baea-dec507a31fc2,32,Female,Life,50052.86,9,8,0,3902.49,45989.34,Low
50ff5582-e34f-449c-a672-0c67b818a4c2,66,Female,Life,64696.92,10,5,0,1256.32,19565.81,Medium
46e7ba57-bdb6-40b9-ad4f-133ff8330778,74,Female,Auto,99824.06,28,6,0,4490.89,27220.29,Low
0d3f27ce-5907-4825-aa7f-60b3470607a3,41,Male,Property,131911.15,8,9,0,3150.57,42904.18,High
a59eb8a0-5d42-4d5e-ba21-aced40211fe1,21,Female,Property,117917.75,13,0,0,3556.79,41685.42,Low
7033e458-e122-434a-8515-5aa31737cf20,29,Female,Auto,91942.0,4,2,0,1824.15,31933.89,Low
53ed9ae9-696c-441e-bce4-1287bd8e7163,76,Female,Property,67098.09,26,9,0,2486.95,44442.33,Low
7451486e-0d5f-431a-b11e-06dffe11d1a5,75,Male,Health,67456.67,8,4,0,4130.66,47609.7,High
e6fc85aa-1968-416c-8af7-96c2d17c4ad1,54,Female,Health,134324.25,3,6,0,1988.04,46762.2,High
ad29afc5-e85a-48fb-8cc5-cba4941cf42a,78,Female,Property,25101.66,1,0,0,1242.78,17515.47,High
6b4156b7-4586-46f3-aee6-e5d84417fec1,54,Male,Auto,148437.74,18,8,0,2202.37,19918.84,Medium
ffe2ad20-2afb-469f-a337-3fba6700e559,60,Male,Life,106368.8,0,4,0,811.48,12101.14,Low
d0361e08-2667-4b6d-a86a-74233d923d77,77,Female,Property,108547.9,20,2,0,3730.35,41857.81,Low
20034aa8-fca0-44f4-8a47-be4708505965,23,Male,Life,24939.72,0,6,0,1164.86,6179.05,Low
7f9fee50-fa20-4012-894e-6d2a6fcb7875,56,Other,Auto,98718.81,11,9,0,1783.07,17818.66,Medium
8cf5850b-5482-4489-985f-34b02bda11f7,73,Female,Life,83021.15,10,7,0,4464.86,585.69,Low
d60a4c21-45ce-4369-9d0a-816c38de41cf,63,Female,Auto,33751.26,0,9,0,2932.24,29772.85,Medium
94c8f6cc-d2c5-4fb1-93ef-619a13955475,41,Male,Auto,56129.86,13,9,0,1946.02,32953.38,Low
d6d28247-6d55-476c-bb30-e65563820cde,28,Male,Health,135740.88,26,2,1,2964.5,12524.48,Medium
abf3297d-ee4b-4856-bd1c-8228d32624ab,79,Female,Health,91498.49,10,6,1,1482.25,36862.86,High
3167dad2-748e-4963-8a85-a7925c4452b6,30,Male,Auto,73744.15,28,6,0,613.28,19138.69,Medium
31a9ca6e-aa2b-4e82-af7b-d935a43307e5,51,Female,Property,29448.68,6,3,1,3216.8,15654.38,High
6dd6a1da-b667-451e-b85f-f7bebf75af3a,42,Male,Health,112835.8,1,9,0,3713.57,47812.65,Low
e287f6f7-a98d-4c4d-a7ca-7207b682116d,24,Male,Auto,111370.61,14,8,1,4459.02,29475.75,Low
fbac85b8-db4b-4d4d-a323-9accc5da2865,69,Male,Life,99825.67,7,0,0,3973.48,12690.74,High
270b0270-4beb-4f73-b789-0669718f476e,21,Female,Life,86334.14,21,0,0,4670.05,49163.78,Low
4abdc2fb-ebdf-4d3c-ba4d-f96250968d5e,76,Other,Property,76391.97,19,4,0,4936.79,19438.73,Low
8dcb185e-748f-4e1d-91a0-0b3ca839bb3f,25,Male,Life,97125.24,24,2,0,3852.21,32426.71,Low
0b006f3b-4f72-446d-9901-099f116251de,37,Male,Life,50341.41,14,9,0,4405.65,36220.31,Medium
cbea012b-0ba8-4d80-b823-ec25aaedadfc,46,Male,Auto,142363.68,25,8,0,3531.79,21172.56,Medium
939691f8-ddfe-4f3d-9361-0f41527252ac,71,Female,Life,96543.29,7,4,1,1269.22,26842.25,Low
5b882204-9f07-4de4-98e1-274fac778342,70,Male,Life,60455.02,28,6,0,1317.66,12065.12,High
a7f73fe5-f10d-4f82-8f85-9ee88abd4851,68,Female,Life,78458.38,9,0,0,996.17,23344.51,High
632af2ee-8ac3-4320-af66-939a642966c8,62,Female,Life,124739.02,18,1,0,4743.39,15608.92,Low
5bde79fa-445a-44c3-8ede-1b428ad8abd3,63,Female,Auto,41010.09,2,3,0,3527.38,27418.15,Medium
b63de7e6-ee73-4905-8e4b-ae7e2f53f173,27,Male,Life,58068.63,19,8,0,4054.59,33527.53,High
1b761644-46a7-4e17-be4d-22bf1c96693d,60,Other,Property,108336.04,13,4,0,1990.21,30738.86,Low
94361a31-565e-48fe-b07e-aba4769cc75a,51,Male,Health,61013.6,8,4,1,2571.9,38858.17,Low
294a184b-744f-4691-bd82-3c654b304fb8,74,Male,Property,123025.22,8,8,0,679.01,2172.35,Low
9462dd9f-d521-4a03-bd7d-e53043840bf2,43,Female,Health,36958.95,20,7,0,4500.53,4021.98,Medium
3789ea96-260a-4b92-a950-39cedc06366b,58,Female,Property,119149.2,27,1,0,4338.52,10345.17,Low
55600744-bf6b-44cf-82bf-81928a944884,66,Male,Health,28885.72,24,6,0,4031.65,49291.55,Medium
6ae190ff-89db-4c10-b0bc-6aa610418b07,75,Male,Health,21637.04,5,0,0,762.36,40033.38,Medium
0515c161-e5ad-44c4-a159-ce41b45ea198,20,Female,Health,136769.06,7,9,0,1284.12,46213.64,Low
dde91b01-2a09-4d48-a45c-711e79bfcad7,73,Male,Health,95574.1,10,8,0,2003.77,13677.31,Low
2b5c3c6b-292c-4e77-aab5-386e63066843,23,Female,Auto,65737.5,7,2,0,1683.78,28735.44,Low
fbf81bd3-627e-4a6e-80fb-92d55eb84284,22,Female,Property,50237.3,11,1,0,4273.07,27788.75,Low
b0e09364-ede3-407a-8aa8-0e0175d92056,22,Male,Health,100195.15,9,3,0,1376.76,28519.0,Low
28670bb2-1fbe-4425-be7f-4362faa60f08,71,Male,Property,86170.28,22,3,0,2894.56,35906.59,Low
58b7b3c1-73bb-4dab-8c54-4fc9a6190252,64,Male,Life,148907.71,3,2,0,3071.21,19759.6,Medium
ba29ce8f-9ed1-481d-960a-7a012490bca6,40,Female,Health,147818.08,15,1,0,2412.55,33892.8,Low
ba09a8a6-e3cb-49d4-8b14-2d7edc31d652,66,Female,Property,102553.19,19,4,0,1583.1,39443.01,Medium
78f6ea5a-2284-47a8-b343-90a67241df39,26,Male,Auto,77573.17,5,3,0,4821.32,14524.75,Low
e48ecb52-5bd1-4255-9095-652e63f79be3,52,Female,Property,83848.33,29,4,0,2360.3,47292.59,Medium
e8e6b655-ffe7-421f-ab62-2837dc72dd14,37,Other,Health,108722.28,8,7,0,3772.89,25950.6,Medium
1b5ca1e2-23f7-4afb-91b7-1f51c0e90524,75,Male,Life,33204.69,22,1,0,1328.21,36664.86,Low
9dd2a4bc-096b-4c03-a61b-650a513c88b4,66,Female,Property,62685.77,4,8,0,4202.65,36473.35,Low
bf714913-44cf-4cd4-af2c-a2512aba3892,78,Male,Life,29785.39,20,9,1,1471.51,28305.64,Medium
2a8a5a48-c2bc-4c74-b86b-8c4e48d74113,76,Male,Auto,29536.9,23,0,0,3538.88,16201.92,Medium
1308f95e-123f-4e23-8e0b-1cdd7357ba15,59,Male,Property,45459.1,5,7,0,2779.23,33380.28,Low
4fc9f1e2-b25b-4145-91be-5636eaaa759a,52,Male,Property,83082.92,16,4,0,1159.51,4455.52,Medium
c89f0ac0-c0e9-428d-a043-9be6d9b61a82,67,Male,Auto,122020.66,16,1,0,612.27,49073.63,Low
c0482a27-2de8-4280-bab0-a8a02bdf021a,35,Male,Auto,83114.47,24,7,0,4688.37,9281.46,Low
1955272e-938c-48ca-bb10-99a8ad93a473,79,Female,Auto,63611.96,23,4,0,1065.61,13843.77,Low
4e718f82-50f0-47b8-854f-f43033af44f5,34,Female,Health,30705.89,21,9,0,3672.28,47726.51,Medium
211bcb09-289a-4161-8c38-788b7186c21e,41,Female,Health,91538.42,12,9,0,3437.08,9408.41,Medium
584a4927-a682-437c-9323-a4691ad0ac69,20,Male,Property,55264.92,16,2,0,2037.74,8587.63,Medium
f3f73f01-04f2-4882-ab6d-027adcd00303,49,Male,Property,99941.44,13,6,0,1334.22,40246.35,High
7c17d7e8-b91c-4bc0-9e40-f31968fdbc72,52,Male,Property,147034.41,1,3,1,1302.48,12639.28,Low
46d97eaf-21c3-4c00-8f96-3e8273904a72,55,Female,Life,34470.86,25,9,0,3133.98,4826.86,High
64d140a8-1972-40bd-a65d-43e2dc98fb09,30,Female,Auto,47576.3,18,5,0,2961.15,11409.49,Medium
6cd2caa7-5128-4c4e-a6f6-647aae3e78ca,73,Male,Property,81502.29,25,9,0,4441.71,44429.84,Low
6b3e9ac0-dada-4436-8751-040ecd9bf4a1,78,Male,Auto,145919.8,27,7,0,3380.01,14087.93,High
e31b73b5-c39f-4078-8ca0-6b544469dead,64,Female,Health,120335.27,2,0,0,4186.74,34783.52,Medium
52aa9203-7215-4843-a424-ba97b3f5a613,42,Male,Auto,136769.8,1,1,0,645.86,19817.45,Low
6c5a83ae-e766-4f72-8ecf-29519a5e0bfa,26,Male,Life,63382.93,27,7,0,3519.47,13179.73,Low
3c09cb81-bc48-4f65-b202-20ad070e0743,21,Female,Life,148965.0,1,6,1,1551.69,7287.97,Medium
d0674770-b451-452e-a578-65b22c38b50e,31,Female,Auto,33368.27,21,9,0,1637.78,48612.37,Low
33e9ada6-89af-4028-8ec0-2fb67883c342,54,Male,Life,26886.48,6,8,0,3742.59,26103.67,Low
c5171ae2-08bb-44a0-aa38-db943be47680,51,Male,Life,131228.34,3,1,0,4070.45,5826.27,High
4b355138-1716-4f04-980e-3a27aff0bfe4,28,Other,Health,140544.43,16,7,0,2172.81,10020.82,Low
f9dbd2a1-0208-413a-b3cb-ba58f957ffa3,58,Male,Property,31776.1,5,5,0,4055.35,20424.12,Low
7dbac49a-ea52-4c4a-b389-b167600230fe,73,Male,Life,34745.57,6,0,0,2496.85,27254.11,High
75e49c39-bab7-477d-9de0-a211db7997f6,20,Male,Property,24312.64,19,3,0,4359.4,9171.66,Low
8041b3bb-7ed6-49dd-b6e3-c97272d5e82d,76,Male,Auto,33585.98,5,1,0,612.07,13958.65,Low
d4530415-3c88-4edf-91df-cdb3a906c0cd,45,Male,Auto,47224.58,8,6,0,875.73,39206.95,Medium
0f407825-9eb0-4cd6-99f2-d8c499642804,46,Female,Life,146109.96,19,8,1,3993.58,20932.33,Low
1b0cd0bf-3737-4393-913b-841cf0c2f6a2,26,Male,Auto,106821.83,27,5,0,3308.4,169.98,High
36c30e93-1240-4cdf-87e3-b3dc0f2e9f2f,20,Male,Health,121211.89,29,3,0,3015.59,2791.62,Low
c1f1c8f6-76ae-4ea0-bc7e-c90f8302f4f3,42,Female,Life,120898.12,25,4,0,3262.9,22022.49,Medium
e16110e8-1996-4a6d-9f81-04bbfa565851,51,Female,Life,89559.59,3,0,0,4685.86,3099.88,Low
d11bd749-7b4c-40b7-a29d-c738be293bea,29,Female,Life,123673.57,25,3,0,3449.92,8777.83,Low
9474536d-723d-4445-a200-8bc74ac33e05,59,Female,Auto,97454.98,27,9,0,3413.64,36421.03,Low
8fac4893-bfbe-455f-b0c8-b8e087ea7e5f,26,Male,Auto,60890.99,4,2,0,3917.62,24071.15,Low
2db19e75-9669-4a00-8695-3f63946ee195,32,Female,Life,92944.31,18,8,0,4399.79,24174.85,Medium
d310f9ef-e702-4478-aeb5-95a83547b4c6,57,Male,Property,89356.12,9,5,0,1678.61,29951.08,Medium
38b38ef1-06a8-47c5-957a-a43748b7cfce,42,Other,Auto,127048.9,17,3,0,3275.37,39447.08,Medium
3951ef1a-1da7-4c8d-b4ec-69f82d47dd70,22,Female,Auto,147624.54,14,2,1,3127.89,8013.44,Low
0e4c6c92-c106-4dd5-acc5-a93a7a84b3d2,28,Other,Life,73435.53,24,3,1,1106.82,8735.07,Low
dba4f655-38a4-4e00-99f1-bad0109b9451,76,Female,Property,119240.79,28,7,0,2841.43,6158.05,Low
9e14dd72-751c-40f9-bd77-01e212130111,51,Male,Life,32969.19,0,4,0,812.98,46847.78,Low
dac3924f-5d72-496f-a21f-15e81d8c54bd,41,Female,Auto,120988.08,4,0,0,1332.32,28906.78,Low
e193684c-6310-4f95-91a0-10f09c2adca1,77,Other,Life,68284.2,4,4,0,4608.33,4722.76,Low
357a4195-dd30-454a-9526-1d7c8d90af43,32,Female,Life,25120.72,7,7,0,1036.59,11110.21,Low
5b5b661a-b29f-4b71-ab8e-3651253f794a,55,Male,Life,67222.0,21,3,1,3105.12,36306.94,Medium
10ba6e46-4aee-4954-b0ad-775b143c48ed,25,Female,Property,99383.56,21,1,1,1955.66,1546.68,Medium
06da14d9-cd2b-46fc-b2d9-716bbd26c19f,76,Male,Life,35502.52,21,2,0,2998.91,36310.21,Low
a37c7f60-b32f-4f1c-a513-d46f7149030f,22,Male,Auto,140124.48,19,8,0,1557.38,45582.07,Low
8d0a72a4-f9ed-42d5-9c98-ddb75de873ae,65,Male,Life,30097.41,14,6,0,2499.71,2913.45,Medium
ebc0758e-eb37-44a4-b46a-ec39d688a99e,43,Male,Property,140900.87,16,2,0,4403.0,9402.38,High
fc1dd550-cbb6-4d2b-93f5-94ecf2c08af5,35,Female,Health,111927.88,18,4,0,2192.98,218.69,Low
ad6923f2-a4e0-4bd2-b523-9e97ee7ec76a,23,Male,Property,62862.58,28,2,0,2088.64,5540.62,Medium
546ff9fd-e612-4402-b846-2213d3c578ee,54,Female,Life,70797.55,12,9,0,2507.53,30887.88,Medium
eb3e9ff5-6212-4884-a16e-e9705476b60c,77,Male,Health,116305.22,25,3,1,952.22,2336.41,Medium
f0018258-ace1-44fd-9a82-7c7368e62014,65,Male,Life,98191.24,27,7,0,2243.06,21349.17,High
618e276b-1c05-47f4-98a5-4aa4739f449e,30,Male,Property,107313.58,26,2,0,531.05,25219.75,High
259730b8-178e-4c2c-ba79-30b1cf02c7e3,45,Male,Health,70591.4,21,2,1,2765.29,45340.79,Low
0ef46949-cd1b-487d-88e2-c75fda500394,22,Male,Health,83415.75,20,7,0,4315.73,23767.09,Medium
4d51ce38-09cc-4050-8851-91e50a49f843,30,Male,Life,148682.77,9,9,0,2984.33,7213.02,Medium
1917a088-c889-4f4c-9fd0-a3650f26b08f,34,Female,Life,47809.97,16,9,0,3234.76,14535.68,Low
e61ee9f3-f754-4b4a-b45d-27712f2114ae,67,Male,Property,74321.3,4,6,0,637.54,33642.55,Medium
e6f07072-d3a9-4cc9-9059-ce362b348d95,57,Male,Life,57937.01,17,6,0,4367.82,5694.58,High
c54d5acd-99af-4584-8b60-7945651ca2f9,62,Male,Health,119464.5,16,9,1,2232.52,11663.96,Medium
aee4fb81-42b3-4a67-b64a-060858e68e6e,49,Female,Auto,119321.64,3,1,0,4886.84,49789.28,High
c7972450-fe2c-45e3-b49d-1edf74101b26,79,Female,Auto,58017.91,21,6,0,1042.09,376.18,Medium
a657c6fa-f2d2-4cad-a815-06c864ea512b,46,Female,Property,30580.74,6,9,0,4751.02,7693.95,Low
416a5ecf-43a7-41dc-957d-ed9bbeb7066d,68,Male,Life,21486.25,24,9,0,3354.31,42199.92,Medium
3dfc6e59-5903-4662-99d7-2aca45e43764,75,Male,Property,75568.57,4,2,1,735.53,5158.96,Medium
fa17e84f-a186-4b78-adce-a415f54b1bb1,20,Female,Auto,73343.89,7,6,0,4872.65,1778.69,Low
35d5a37d-0161-464b-beb3-ac52e0bbbacc,73,Male,Auto,148490.68,7,3,1,562.43,6153.48,Medium
38e7ecbb-a300-4192-a36b-2830c873256e,57,Male,Life,81074.27,10,7,1,3788.15,34710.5,Medium
2ad36b98-4941-486f-9484-10b05a7a4d78,51,Male,Health,53334.39,8,7,0,4502.88,49656.22,Medium
49268d7f-6149-4470-a239-9847832ff4bb,57,Male,Life,135859.83,18,5,0,1291.15,29572.71,Low
9c84bb8c-f8af-437d-b308-db05c910dc7e,44,Male,Auto,83838.83,18,2,0,2045.11,6303.38,Low
b38b69cb-ea5c-4f08-b395-16547f984d3c,30,Female,Health,97892.83,8,5,0,3025.53,9270.56,Medium
f16a1a86-2f8d-4613-b0b0-4c592fbbd0d8,62,Male,Property,32436.93,22,5,0,3559.14,26930.33,Low
a9c8b624-f950-4085-84d0-8ffdfb144a98,50,Female,Auto,69779.13,19,2,0,4423.44,35811.34,Low
58a886fc-e5db-4251-88dc-262203111c75,23,Male,Property,142749.08,16,3,0,3924.82,33179.32,Medium
475e6134-62b8-42dc-b451-e17f48f24d5f,41,Male,Health,96635.7,15,1,0,2134.99,28778.85,High
19938be7-c966-4257-8a6a-dbcb25ee1bcb,36,Female,Property,64785.24,6,0,0,4197.74,49314.86,Low
5563017b-7eec-4b9e-a75a-47c0dce06e71,33,Male,Auto,101336.73,25,1,0,4847.35,9981.89,High
9b5d194e-c40a-4b99-80fb-d88c17388c52,57,Female,Life,138353.44,21,6,0,1521.44,8727.91,Medium
bbf8297d-edde-4572-b093-a03411a1f1b5,45,Female,Property,55618.78,2,9,0,833.43,42967.15,Low
0eae2475-532a-4a9b-9747-f58dea8b2879,50,Male,Auto,85665.17,29,4,0,2419.79,14612.0,Medium
607a83d6-a4da-4e6c-8333-fd66567497d9,76,Female,Auto,144629.79,20,8,0,4466.29,16693.07,Medium
14c593c4-4a20-43f4-97f0-62a9f5515dbd,76,Male,Health,42411.5,18,2,0,1176.31,27478.54,High
00c1381b-cbfb-4aec-ba74-49b843d69fbc,65,Female,Auto,113556.31,7,1,0,4486.09,19125.61,Low
cff52880-9327-48a5-8c34-497a37149fb1,58,Male,Life,99882.53,4,3,0,4964.96,14453.26,Low
68873392-f667-4db7-9e50-1fcf787ab268,30,Female,Life,108357.77,25,1,0,743.01,45867.05,Low
7e84143b-150b-4302-97dd-2096fb10636c,60,Male,Property,65658.55,25,6,0,2728.65,6550.78,Low
3b76e124-8326-4a80-8184-59b39f4e4931,62,Female,Property,60804.32,5,9,0,1979.98,20274.06,Low
df7d860c-dca1-4eb2-9a80-91558fbab182,42,Female,Property,108947.26,1,5,0,2271.56,248.06,Low
9398b7e7-d93e-489c-8bcf-b5ab41054985,70,Female,Property,48020.63,23,7,0,2532.36,40391.94,Low
74b01e64-0254-4644-a5be-87407d8515c6,59,Female,Life,74555.12,24,4,0,3828.67,8504.1,Low
82ca9bce-8e86-4612-b949-6429af7791ba,53,Female,Health,44462.7,18,1,0,3160.85,38672.2,Low
6d17d9ee-a9fc-4c8b-becd-e6b2a6af5111,44,Female,Property,21079.63,12,3,0,4825.4,7515.3,Medium
910455b6-6d26-49c6-baf3-eb5a4961cb0b,55,Male,Health,146107.46,5,0,0,1997.44,20895.27,Low
fc85780c-7e49-4db2-b1cf-b3635f3d8a04,77,Male,Auto,76121.39,5,1,0,2936.77,36436.43,Low
3661e582-a4f4-44fc-bf16-cb1c893b9217,24,Male,Auto,146015.45,1,3,0,4159.98,13613.36,Medium
e93dbc95-fca4-4d01-a197-9c4f8d0c8bcd,22,Male,Property,38242.06,25,5,0,2178.63,15764.46,Low
1ba85f90-1e74-4275-b162-72d9b8901b2a,60,Male,Auto,96357.68,23,3,0,2593.85,33399.39,Low
a0f69f96-c862-4eb7-8b43-1d4ecd6fdb9a,62,Female,Health,46126.62,4,3,1,3582.39,9466.28,Low
9d0416c7-292a-43ab-9adc-de735137f12b,75,Male,Health,122709.64,10,9,0,4373.35,47594.04,High
fa03ea53-2939-4c55-9335-b81d55e071e9,74,Female,Auto,121881.39,10,9,0,2370.57,9520.51,Medium
1f50b79f-b0a2-4594-bd41-2fd5589534f1,68,Male,Property,34638.93,23,1,0,2893.78,37524.77,Low
14081fdc-c8df-4056-aace-1b62a6ed1a20,48,Male,Health,138568.38,13,8,1,4888.05,40149.68,Medium
77c904f2-afb4-4e29-9aa7-12c09b246dd3,40,Female,Health,45301.85,12,9,0,691.11,18781.08,Low
82f434c8-ca78-45a5-adf6-efa2572486ea,59,Female,Life,99687.05,29,7,1,2517.03,7896.33,Low
0274c833-8de9-4f90-a856-5c853507708b,27,Female,Property,148132.37,7,7,0,3361.92,8378.59,Low
27fd8fa4-3d59-4fad-a87d-8f77e12d22eb,49,Female,Life,134711.55,14,4,0,537.92,49273.97,Medium
b606af25-392c-4e6a-8d54-209870d043aa,60,Male,Auto,144353.31,11,2,0,3185.54,36297.96,Low
aec1fd7c-1189-41e8-a110-4f158ddb147f,70,Female,Auto,64537.84,2,5,0,752.9,22557.37,Medium
f97b937c-dfee-49ab-9699-cd9731c1226a,47,Male,Life,33724.83,20,8,1,4359.01,12941.75,High
ac54198a-d2b6-490f-8cee-e774d20ec05c,56,Male,Property,44485.09,22,7,0,4131.89,1043.62,Low
