Customer_ID,Age,Annual_Income,Policy_Count,Total_Premium_Paid,Claim_Frequency,Policy_Upgrades
f1b48148,50,116286.27,2,13008.22,1,2
4bd9f955,50,83052.34,1,4126.07,3,4
45beb844,58,31102.39,2,6402.86,6,1
69abfd70,30,146419.98,3,9977.88,8,4
d974039a,47,87341.36,2,8729.46,8,3
27bcce48,50,99844.21,5,2567.53,2,0
c70f2f22,30,50759.27,3,18795.59,0,2
a1b625f3,69,82854.75,1,1363.71,8,2
ad22aea9,43,75789.43,3,15119.98,7,4
bbcf849c,39,29736.46,5,1892.74,6,4
959669a6,56,33800.85,5,9612.27,5,0
9e76549d,19,128871.43,2,3920.52,9,2
233c365b,55,51176.59,2,3251.41,6,0
76de682d,56,45344.58,4,2955.01,8,4
76fed60d,43,85638.49,3,9329.34,5,4
7c9dfee3,63,119937.13,4,10551.96,9,1
e35f1b75,75,28053.05,5,3101.0,2,4
85c55727,67,94985.03,2,19598.22,2,4
f66731a4,32,35497.36,2,5526.43,3,0
bdb7af01,51,24739.94,2,9447.41,9,1
ab512af9,59,26856.71,1,4717.26,9,1
ffc7e3ad,72,128441.33,5,10131.49,7,2
0975e1f1,61,35336.42,2,15242.32,9,3
a2537ed9,66,25869.68,5,10661.49,8,2
b4d0d653,57,76926.99,2,6070.15,7,2
c44295e3,28,129719.15,3,5343.73,9,2
58ce8e75,78,54113.09,5,15299.22,1,1
78374fb3,20,74822.64,4,2805.64,3,0
d8798420,76,25189.93,1,7714.35,3,4
17a239ec,23,78380.21,4,3453.91,1,1
92c94240,26,95089.7,5,5530.53,7,4
6ae2394e,23,94217.92,2,3477.32,2,4
39e8d4b7,26,63215.47,5,17792.06,1,3
e8dc47cc,56,61019.31,1,14772.13,6,2
a5c31255,48,33861.07,5,11438.08,0,3
981aab58,49,67683.78,2,4876.29,5,2
82718770,58,32934.31,4,10449.42,2,1
250d9fbe,67,119657.47,3,10656.25,2,4
efa1066f,29,145615.66,4,12012.87,4,3
ea0d38de,25,146109.68,2,1671.66,2,1
49b66f7c,25,132459.24,2,19471.59,3,1
52021cf2,67,98102.98,1,9576.06,2,2
9b87f351,45,111112.54,5,18567.37,6,4
f4cdb386,79,57076.75,5,691.26,2,2
ac9fc21e,37,102000.15,4,5327.39,9,2
18217c0d,79,79234.44,3,2527.91,3,1
13cc663e,64,82662.25,3,15507.52,1,2
8ef45c30,76,118510.95,1,6742.44,1,0
1bbd330e,24,56649.39,2,16889.6,8,4
80979513,28,61345.15,1,16731.51,0,2
866e90c5,37,140203.43,5,13522.0,0,2
7d410043,33,27309.16,2,13482.75,9,3
2a31d625,21,83132.46,1,14153.11,0,4
ed2f658b,23,138664.1,4,13638.39,2,4
e5e0c40d,75,99347.19,5,8044.71,1,2
acbc2ac6,39,91032.92,3,13815.14,2,0
5110a517,43,52466.74,1,17999.44,4,3
ea131c1f,20,64625.81,5,6985.18,8,0
4b2fbd69,58,130766.29,5,18925.34,1,2
8e9aa4a5,77,92698.36,3,764.84,0,4
dbc8cc93,59,86916.49,3,7307.11,5,4
78402346,31,32945.36,3,3075.92,2,0
1aed158f,28,22083.66,1,2969.09,6,1
2d8de848,35,145279.07,3,16400.88,5,2
cfbf45b5,71,69008.2,4,18408.18,6,4
d1c35225,29,98417.7,5,15666.29,4,1
aa146084,40,30362.96,3,19544.01,0,4
0450f118,29,108804.86,5,4718.41,2,4
89b3f88e,30,141233.67,2,3245.6,2,1
6d5a8e88,42,94836.48,2,10653.72,6,0
892cd631,62,36394.99,3,16666.23,2,2
5b63c717,68,95623.8,5,1276.86,4,1
d2cbd078,75,119625.14,2,19913.53,3,1
a792395f,36,72834.15,3,12243.8,3,4
0a109cde,72,134378.91,5,19589.37,6,1
3fae70ee,63,104328.78,3,7619.09,0,2
2e958528,53,136902.36,5,9431.46,6,0
126d4827,62,101055.69,2,15171.05,7,0
58326a92,25,37067.44,3,15957.66,2,0
7387e5c3,46,60259.92,2,5044.14,2,2
1ae29053,72,46233.34,3,18631.12,3,4
b6c976e7,70,138147.44,1,17414.75,5,2
a577d353,72,118852.01,2,855.0,6,1
5fadd13c,49,107931.79,2,3007.08,0,3
958a3b32,68,59125.62,4,10173.89,3,3
9603a188,61,43925.82,2,9488.63,6,3
87bf8b4f,35,118338.64,5,14313.62,1,0
bf9a604d,23,81640.53,3,2249.37,0,2
db003780,35,49352.64,1,13074.68,0,2
484c616d,36,100160.86,5,12519.21,9,0
820fead7,39,25243.4,5,5055.58,5,1
56867318,54,62402.13,5,11076.68,4,3
39931971,49,80912.41,5,4833.04,0,3
3cdd3458,73,39234.58,1,3365.0,9,0
5b98cd5a,58,148005.08,4,11676.13,2,3
be3a6b91,76,47182.66,2,19560.75,6,4
68f05457,20,36945.91,5,5120.2,8,2
45d1fc9f,45,46459.53,2,7429.05,8,3
4012bf06,27,119977.95,2,5503.18,5,3
dfd4ff95,68,75315.74,5,5695.97,2,4
5fafd896,52,93504.07,4,8381.75,0,1
9aac008a,78,22731.19,2,14186.18,2,1
23777728,46,24476.07,3,1256.69,9,4
bb52f908,71,77957.32,2,19163.92,1,1
d77d46cb,32,126165.18,5,1402.46,4,0
a88a1c48,50,135081.05,1,17684.44,7,4
411bb204,24,31271.85,2,17940.37,4,2
d0ce539e,29,89987.2,4,10727.54,0,2
5901a1cf,66,138719.86,3,3171.44,2,2
29441a3b,47,70436.46,3,11520.35,4,3
4294b909,38,127843.56,1,12758.33,6,4
e2dfdd41,48,37380.44,1,17226.3,4,4
328ce1c6,75,141601.28,2,11242.46,9,1
8378fe7c,78,117685.03,5,8508.83,4,4
9946b78d,41,142373.47,4,16846.68,6,4
601827e3,37,107960.24,3,19628.56,7,1
b38d4209,54,67242.51,1,13079.51,7,4
b4e2bdbb,21,141963.55,4,17550.55,6,4
434699c1,45,55823.68,5,12175.33,2,0
b0d08b23,61,63182.43,3,13950.87,1,1
10be6f4b,79,111105.09,3,13919.26,0,0
bb81dab9,37,119491.12,5,14243.35,5,3
b66456b0,77,140822.45,3,6759.76,8,1
b9bad22b,41,46624.31,5,11725.4,2,4
e7bd4c10,67,123739.74,3,12085.64,4,4
bbf0cf59,66,116010.99,2,6643.9,8,0
d07d41a2,68,28293.29,5,7322.12,8,0
30ccd419,49,70339.01,4,15363.81,6,3
f9143630,58,56759.51,2,11863.11,3,3
5463ea57,53,59583.76,4,3409.62,1,4
d6318ff3,75,147783.09,3,16833.92,1,2
8165edbe,70,103561.06,4,17720.73,3,3
3ff1b83e,51,113297.9,2,9589.75,0,4
70b5c59b,53,146960.29,5,4573.69,3,3
beaa4be3,19,69036.23,1,18978.33,5,1
9f698789,32,124239.22,4,17704.26,5,0
d41d8e36,51,76489.03,1,5265.44,6,4
c65a027e,53,133039.38,4,2364.08,4,3
49453fb6,23,43485.48,4,9092.75,8,0
40c01aab,56,143199.2,5,13689.74,1,2
f8d77d11,59,48440.32,3,3920.08,1,3
565d36e8,68,62408.67,2,10507.65,3,4
85257da2,68,118304.99,2,8795.6,3,1
d1165c54,75,71188.17,2,17865.75,3,0
a11ac6a3,71,99067.48,3,8876.55,0,0
fd7d3de8,78,77794.56,1,10908.64,3,1
1006d5fc,29,116508.09,2,19128.08,4,4
0dc9eed3,20,49683.06,1,6343.99,8,2
418b86ae,62,27599.54,3,6135.32,2,1
d0b50161,35,58990.82,3,16092.1,2,2
9eed9780,57,81660.13,5,5912.01,4,4
1b304abe,38,41842.61,2,16721.38,9,3
f5b604c3,32,66123.65,5,2362.94,5,3
f5b2088c,50,71997.79,2,2669.59,2,4
d5ab0465,52,27460.94,3,18075.81,0,2
1b8d9cc0,43,95829.94,3,11045.84,9,1
f50b90c1,25,134964.65,4,14516.88,7,4
7fd57459,53,39726.58,4,4893.13,0,4
ab6567bb,65,97715.04,3,3742.35,1,3
40706fc3,47,106416.1,3,16781.61,2,1
811821f6,40,74513.51,1,7493.16,5,3
1348d110,59,111142.69,1,9373.14,3,2
24acff97,61,73395.1,5,1045.45,3,2
98dfeeba,31,85602.85,4,8024.67,8,0
f2e5cdd5,31,20955.9,4,15523.54,5,4
e64cddf9,19,109923.61,3,16514.87,1,1
a6c2de94,72,105974.55,3,14125.72,6,1
ce353adc,54,24992.11,5,13997.5,2,3
eceabe78,22,67872.51,4,10371.67,8,3
5f1cae2f,55,147274.14,1,10997.42,5,1
5f494cd0,62,74695.75,2,14981.32,7,3
f3bc1f2d,58,85252.9,5,5322.39,0,0
c19b88f3,79,138290.92,2,5014.58,1,4
d22978f7,71,113244.04,1,19023.53,5,0
2c29a3b5,77,95669.12,1,1039.95,2,2
1553b06d,78,123714.61,2,3219.58,0,1
8c9fdd6c,64,132367.61,5,11621.48,5,0
9b214b57,31,79395.45,2,14887.78,4,0
ac04b161,73,81764.09,5,10988.88,8,3
b2a843f2,56,70186.62,5,7423.75,5,3
520b9b71,42,145671.8,3,19570.53,4,3
a9cfc659,37,110631.61,4,14225.13,0,2
8d7c1e92,19,30819.0,4,16712.12,0,0
1dd0c0c6,56,132184.75,1,1284.81,0,4
0a5f2c41,23,82472.79,3,5100.44,6,3
7007aa79,34,28938.01,4,7796.34,5,2
8223c221,76,91463.24,5,4060.73,4,2
419345a1,42,74231.36,5,1921.54,3,3
e3051303,74,134107.42,2,4889.29,7,1
4169402d,45,46519.3,2,10905.89,7,0
85e39cf1,19,127440.4,5,14067.03,4,3
e34aeb06,52,92499.53,5,15593.41,3,4
d58a89bd,54,27099.34,2,1337.26,1,0
d9a12f22,22,146339.89,4,8845.73,6,2
2d94b6d2,18,86639.98,1,2883.13,4,4
f3830056,57,57813.99,2,8908.41,2,0
45d396c8,29,81022.89,4,8962.53,8,4
5599c365,73,131521.51,4,10215.13,8,2
9f1eaca9,53,59637.41,4,17910.2,9,3
edbde067,62,45047.93,3,16199.36,7,4
67ae2199,40,36779.26,3,12916.06,0,3
7c5f28b1,64,58721.72,4,17765.44,2,2
15b6f4a5,48,121406.25,5,13730.14,1,2
78b93daa,28,81311.43,3,16467.67,3,4
eaa2f1c3,27,49572.61,2,11493.68,1,4
a59840bf,20,41604.05,3,10741.76,7,2
11c36747,71,63254.83,5,14619.9,0,4
5c64105b,31,142190.17,1,883.94,3,4
02764588,33,64593.47,3,13962.36,4,4
21073f6c,27,148456.13,4,18723.11,9,4
68152921,46,83079.96,4,14421.87,3,0
600fff01,27,43291.31,4,1217.48,7,2
a909ff02,29,135848.21,1,7868.77,1,2
7d879a46,47,79846.2,5,16286.84,8,1
8fda692f,58,112257.27,2,19192.87,1,3
78977b2d,18,147882.51,5,7718.19,1,1
da37bb1e,22,26522.8,1,16903.28,1,4
74babfb3,37,32570.29,4,17344.29,9,4
7589bc8a,25,113659.38,5,2904.08,7,0
54941f96,60,56637.25,2,16992.88,2,0
e919d33d,29,43959.18,4,6822.87,9,0
13f76cbd,18,25117.04,2,12068.14,9,0
64d929c4,74,22840.07,3,11009.76,7,0
11b72241,71,120683.13,2,13429.55,6,0
5535c7b9,37,37476.35,4,14939.06,9,0
a2468a7f,45,80803.68,3,9097.18,3,0
20fe93c6,74,98766.59,4,17822.06,6,0
32689133,60,75685.73,4,16285.22,7,2
97a6b8ae,54,23523.86,3,15815.71,5,0
8663fa05,64,121855.2,2,9435.81,5,3
ef1222b5,54,21366.72,1,1232.67,2,0
80dd5c49,29,119045.69,1,10099.0,4,4
9f204b88,54,136129.58,1,18019.69,9,4
cf0a0b97,66,76269.19,1,4213.78,1,0
134e2916,66,89620.52,5,19660.55,4,0
8a2b7706,73,82007.84,1,16249.97,4,4
22b5cf69,61,70597.12,3,14341.68,6,3
22a5cde0,73,135365.19,1,13704.62,3,1
119a2283,45,136211.36,4,11947.0,5,2
acb93ec6,64,63656.13,1,14553.07,8,4
b06a8548,32,99959.07,2,8727.16,3,0
48f0b7e5,23,140497.98,3,16983.12,5,2
87714e6c,61,145067.6,3,14078.75,8,0
b5d76bfc,76,86164.68,5,15539.44,9,1
1c55e0a1,78,78867.22,4,15953.5,0,1
ca243231,37,56230.26,3,2295.37,7,4
d48291bf,67,144653.34,2,1585.0,0,2
f9d96167,31,38565.86,1,16119.22,3,2
0d3f559c,19,95377.84,3,5557.99,2,1
967a30eb,26,56731.53,2,11848.41,3,0
ed22ca87,54,56271.08,1,9152.36,6,4
af321d04,37,72645.92,5,929.76,8,3
6c844cea,43,149843.08,3,1285.48,8,1
55cb1440,46,27145.62,3,16628.94,9,1
6aa471d0,18,95210.44,2,12349.71,0,4
c2316129,72,30734.38,4,10714.94,9,0
b83a74f1,52,40087.71,5,18914.87,0,2
3b1e0217,23,77143.18,4,3875.74,8,1
45f67338,54,86359.82,3,5530.43,3,4
f114a991,70,53643.01,4,15256.41,2,4
2e9f42ea,76,61139.43,1,15617.09,8,4
c61d7af9,22,31305.71,5,8395.5,4,2
e7c4d27b,50,59418.57,4,19044.08,5,1
9a632478,66,145652.6,1,18795.96,0,4
853713e7,68,142811.96,2,741.99,0,2
ddb47da6,31,63534.18,4,3860.39,6,0
5dde184f,29,94211.01,5,16494.28,9,3
1bf6bfe3,59,138247.4,1,7036.73,7,1
4bdfe555,37,20803.9,4,2361.52,7,2
bf6363ef,70,125388.86,2,15807.48,6,3
2c159386,67,143288.04,4,9364.38,8,3
45272ff8,41,31872.35,1,10102.01,0,2
ce45c617,76,40988.2,4,4134.2,1,2
0dbd13a2,60,144897.02,5,13387.45,2,2
e132394d,79,89880.22,3,11249.21,4,4
a3d03ac6,51,21845.56,1,4530.12,3,0
91a33ce6,42,53492.16,1,7136.46,3,4
b9f159a6,67,78492.68,1,12139.15,7,3
8e24c783,46,110078.16,1,18535.01,7,3
ce149fd0,74,115310.85,4,18447.34,6,3
cf9458f0,56,149404.8,5,6114.17,0,2
edcc6721,48,57376.46,2,14844.61,9,1
f5d01f6a,73,89968.61,5,15622.62,3,4
916cf6dc,64,89332.06,1,16272.05,0,1
328f2976,60,72733.88,4,11629.86,4,0
54108de4,67,41991.05,4,704.91,2,0
d4612091,40,147069.35,1,15352.69,2,4
96cf9f77,61,130931.23,4,2578.65,3,3
566be804,55,84783.29,1,2778.99,1,0
d4b0ea99,37,98421.9,5,12309.68,6,1
518ac25d,40,49543.94,3,19678.65,3,1
39387915,79,90692.32,4,5229.52,4,2
ba2e9cff,62,110346.12,1,13093.31,1,3
07a9f971,69,86971.71,1,6421.25,5,2
17912bb0,33,148737.07,4,18025.16,8,4
18426c80,67,99474.42,2,12073.58,7,0
f30437f4,59,68226.58,1,4545.81,7,2
5c282ff0,77,120379.76,4,5611.56,1,2
c36817b1,72,42160.13,1,8933.37,3,4
87c449b0,25,69987.06,2,2879.85,7,1
dd4e8af0,67,65104.66,3,2035.3,0,1
8e008e89,38,76134.92,2,13761.2,7,4
2b386b31,18,121631.38,5,8439.72,2,1
55b3640c,72,82942.49,4,14661.4,7,4
bda48074,25,123221.88,2,2646.13,5,1
7094fed4,46,94943.56,3,12392.38,6,4
5cdf53ae,49,64469.03,1,9144.48,1,1
b570aa0e,55,125297.24,4,1630.97,0,2
62cda3cb,22,50977.66,2,11123.64,5,2
aaac9dbb,64,49169.79,3,2114.68,2,1
a4b59763,39,85585.38,2,16640.54,3,4
bca96865,64,53910.4,5,12823.17,8,2
938b6ce9,51,21181.31,4,11360.87,2,0
0deae6d7,18,104278.68,1,3102.65,1,1
6c6fac11,72,86442.2,3,6105.41,1,0
aaf34f77,72,77917.32,2,10111.08,1,0
9403e0e6,43,145705.91,4,12849.03,5,3
f73e6674,60,94255.89,2,4073.0,1,0
02c84cb7,27,132246.11,4,672.89,6,0
2d0a2153,47,38128.53,5,7222.82,6,3
b7bb0344,67,93996.84,2,9915.99,6,3
f8579f18,35,132837.35,5,4096.45,1,3
5ce11511,34,95803.75,3,10097.23,6,4
354b3945,43,113341.84,5,7100.47,9,3
b9f10a95,25,68365.66,4,9374.25,7,4
b4d78d4a,64,32018.44,3,7275.43,7,1
9a7d3409,57,79527.04,2,12755.12,1,4
6e31ee6a,66,71282.32,2,1336.49,4,1
303b18a2,29,132717.82,4,3832.65,5,3
7ed9575f,44,51719.39,1,8938.64,8,3
0dbbffea,25,145675.45,1,7447.79,5,1
cf33c99d,42,144557.96,2,8136.82,9,2
23998e8e,63,52192.11,4,16173.33,5,4
1ab10bf0,21,65246.75,1,17783.47,9,0
fdbbaf41,50,136422.25,5,5349.04,9,3
758914ef,18,145660.89,2,16809.63,5,4
46d0ee07,36,77647.08,5,9446.4,8,4
ef8e852c,48,61729.62,4,5839.5,9,3
7234bb5e,33,88392.22,5,19716.39,6,1
916cc56d,31,109410.0,1,16583.63,0,3
21301154,70,55551.69,1,19887.94,0,4
c6455f23,65,115741.51,3,3779.72,3,2
b4af6126,22,26715.46,2,3304.93,1,1
cd660820,58,26408.28,4,10315.87,2,3
150f4102,43,70217.4,2,12953.55,6,0
972b9652,79,65951.51,5,3835.67,6,3
ec76eb6d,45,61032.32,4,17278.4,2,4
fffb6dfa,19,83832.57,4,10874.26,1,4
43d7ceed,67,61695.37,1,8513.37,0,0
fac01caa,23,44993.53,5,12240.05,8,1
94cea2b4,26,60231.04,1,12881.6,9,4
a15b4082,50,146737.56,1,1334.27,2,1
f8f909e0,58,73444.74,3,19997.91,8,1
6a40d774,42,77812.66,1,7596.43,3,3
d8f3a660,65,94950.85,2,1700.08,9,1
b1f073fd,30,147834.3,4,17120.3,5,4
43ecc837,26,51408.17,1,19863.86,6,4
581a3898,70,108566.67,2,16418.99,9,2
f0e28f34,30,113078.01,5,17111.71,5,1
d2bd04a9,48,98952.17,4,12705.73,0,2
74a7b027,58,31515.18,5,18485.35,5,3
54628cc1,28,107993.4,2,1196.9,5,2
0e118ff5,21,28332.31,5,15451.12,4,1
59eb2f40,51,97498.54,5,13578.85,2,4
db39e9b4,78,116145.55,5,1466.91,9,3
2e377582,55,47426.09,1,11107.48,2,1
408a9eb5,63,129410.86,1,10543.68,9,3
36244407,21,23945.99,1,13984.92,6,0
be3518e2,55,129695.67,4,2011.86,7,1
93a9591f,36,79842.78,2,16202.94,2,0
c6ded059,23,48286.43,1,3218.37,2,2
792edf5d,51,37391.16,5,8663.96,6,1
8e09dfd6,35,143929.93,5,17685.12,9,0
25021c94,30,29446.53,5,11430.37,6,4
87904f02,58,45882.14,5,7902.02,8,2
6fb4d6be,40,65216.91,3,1439.94,5,1
8566f6c3,36,100630.53,4,13609.33,6,1
8bb6a37b,62,90824.14,2,19737.66,9,4
a20bfa0a,28,36333.65,2,18280.03,0,4
e953e660,18,57664.64,1,14487.27,6,0
db169071,41,51037.73,3,2553.21,1,0
ff5f9cd6,79,47760.57,2,5169.08,6,0
dac80ff5,71,73448.76,4,4143.56,2,3
e9cb98e2,24,111524.09,5,7431.5,8,2
1119ddb3,42,48268.88,1,5092.59,4,1
2e2edd14,38,67668.25,4,5266.57,6,2
01bc698f,32,70819.27,2,12526.23,7,4
54a7403a,18,146939.35,3,6714.7,1,2
3fa682a2,29,144106.63,1,13704.68,0,2
04219f1f,75,124017.89,2,18983.85,6,0
31484fad,24,51415.66,1,12950.32,5,4
9a1ccfe1,32,28844.85,2,15157.31,5,2
70c763de,38,61197.54,5,15155.82,1,1
0acf7253,36,54683.29,3,6948.7,2,0
4a5a93e2,77,85770.35,5,791.68,3,2
674cefda,46,121104.63,2,1573.44,2,4
14c3656d,42,131581.98,4,6000.17,1,1
041514a0,50,129832.33,5,13946.09,2,4
07c35d67,66,66757.82,4,18180.32,5,4
dd11fd77,49,109340.46,2,19196.57,8,4
81fad06c,66,60668.45,3,1004.05,3,3
504aa6a6,52,27917.72,4,19806.7,5,1
f2576997,61,111203.48,2,6788.7,0,4
377e00e9,55,21277.58,4,16937.65,5,3
8a76cbbc,43,73193.74,5,4015.76,2,0
16268a35,28,62819.31,2,1726.52,8,3
b6da93f7,52,110139.08,5,7877.93,3,0
177673bc,25,119611.91,1,17249.05,6,3
23aee49d,63,59532.3,2,4806.09,3,4
cea99a11,31,125511.51,4,3502.17,5,3
2d6ee7e0,27,58209.18,1,18241.18,6,3
d6f7a128,19,78022.43,5,18797.58,1,4
3254e3ba,63,114512.41,5,744.69,9,0
e94ad63c,26,110079.63,4,14685.0,5,4
2f05878c,20,148357.9,1,6529.55,7,1
b535f9e3,38,49270.93,3,7806.74,5,3
8cb5df64,43,106101.33,4,9647.51,1,1
71701f5b,25,99258.65,5,8822.42,3,4
7752ee02,65,138962.8,2,10541.99,0,4
03333a1b,19,40327.08,1,11856.05,6,2
b828ec04,23,117733.76,3,9579.11,7,1
9348f0c5,45,93874.92,2,14180.49,9,2
25bc330d,70,55706.56,1,14512.73,1,1
3d564c24,46,81676.54,4,9087.0,9,2
1c3f3bde,43,63390.96,4,3278.03,4,2
a3e24dbd,42,95310.74,1,12992.46,7,1
12f5a7f5,29,135570.08,3,15572.66,7,4
5555fbf1,22,94009.65,1,12943.14,4,0
5e1e5121,51,102123.91,2,11967.07,7,4
81bc7fab,65,87437.22,2,4973.53,5,0
c0debeeb,54,26651.52,4,13080.17,4,1
019c8854,32,50271.61,1,7029.7,3,3
983bc0bd,61,83960.22,4,18431.4,4,4
61989419,53,60330.59,3,13247.54,3,2
88e27321,32,43629.27,2,5924.5,0,4
578224de,60,85537.27,5,9722.07,2,1
9d9e1dab,65,61965.27,5,17008.33,7,3
db2f3a63,40,53553.99,1,7041.55,6,3
500d7258,23,80318.1,1,10746.09,6,4
53e6d18b,63,37326.95,5,13753.56,2,4
447f0954,67,140606.95,1,15213.32,8,4
74e3cc18,61,132801.27,2,3890.9,5,1
182a4db2,76,111990.68,3,11520.47,7,0
bc19d7aa,60,33807.8,3,18287.9,7,0
b411a512,62,120864.04,4,19383.02,2,2
c3a8e707,38,125034.45,2,13294.83,3,1
826f356c,40,119809.4,1,19681.39,5,3
1fdd994b,60,34815.57,1,11629.34,1,2
18777cb7,72,103708.03,4,9130.8,6,3
90571fe9,33,128462.22,4,11255.96,1,3
ec97cf92,64,95055.94,1,2756.39,4,4
29f96c30,70,104032.96,1,8333.46,3,3
64fc940b,77,79587.25,2,9438.9,8,3
1219acb3,32,88731.95,4,17048.24,1,1
01723719,42,24468.99,2,15293.65,6,4
891ce97e,53,103065.19,1,12227.82,6,4
ebc5baac,28,30588.14,5,7271.91,6,2
3d8c221d,68,76551.9,5,4147.17,0,4
3b5ecaae,32,58045.16,1,7281.42,7,0
7cecb020,21,90905.63,4,13756.18,1,1
ec466af2,38,37344.12,5,5629.24,4,2
a2df7103,30,109913.64,4,8824.29,1,0
226c6d6a,39,123351.5,5,8042.02,4,3
27372bd8,36,41236.08,4,15429.01,6,0
d3fe638b,51,33560.7,5,17733.85,5,2
c76c5a20,31,38917.01,4,14137.73,4,4
98263e22,78,134026.58,2,7161.24,3,1
8bdfeb33,21,88664.6,4,8946.95,7,2
c3e9df7d,65,80743.93,2,3295.33,7,0
f214f152,70,33872.54,2,3777.9,0,0
8586bbf0,69,104442.28,1,3703.71,9,2
d32e7f8a,63,132839.95,2,3046.43,1,2
82dbab93,44,127664.16,3,4001.83,2,2
645bc34d,46,101387.11,2,4452.42,0,4
75cb7494,64,29786.23,4,2681.0,2,2
c1ad20f5,45,34611.61,2,12985.08,9,3
77809b41,52,26410.17,4,19812.83,7,1
80d06a5a,25,53472.3,4,17644.14,3,1
825077ce,33,37635.99,3,1389.25,6,3
619bb2aa,59,53806.25,2,8749.65,6,0
2704a53c,53,70057.55,2,17256.56,4,0
4d2dfb8f,47,142587.76,5,3126.16,0,0
abc0ddd0,35,99348.89,5,17029.08,9,0
4ad45891,19,128546.59,1,12057.66,3,4
0e21f3ab,66,112345.7,4,18660.32,6,3
ca268b22,30,34625.41,3,17582.76,4,1
c2e318d1,21,115669.65,5,13702.17,1,3
a55a87e4,43,55762.85,2,13327.54,7,1
9fba80b4,42,103084.02,1,4656.7,1,0
ba0bea04,47,64325.06,3,2776.68,7,4
03b629d2,28,149697.39,2,8600.17,1,2
cdb45ee3,24,54261.69,2,4138.31,4,2
ec717832,48,56286.96,4,2497.13,3,0
79dd8b43,61,140987.39,4,6395.37,0,0
43b4c23c,27,23203.77,5,17279.55,7,3
4ca82e77,56,110569.57,5,834.39,9,4
652feef0,30,114292.43,2,6206.43,2,4
9ae9831a,48,128729.22,2,8769.02,3,3
6d1f17d3,24,146677.11,5,10456.11,3,4
daecf1b2,73,146828.25,5,4040.76,4,4
81cd2500,66,28485.98,2,19302.29,2,2
afdf8071,59,126839.11,3,11788.02,8,4
cec1e42d,78,104020.29,2,10681.16,3,0
ce479c81,59,104154.48,3,672.04,9,2
c2ab6e0e,73,36685.49,3,9971.45,3,0
80af781b,53,104524.33,2,16834.58,5,0
eda8df5f,37,147722.74,1,4783.07,7,3
8ed48576,21,138536.41,5,7348.55,6,4
28cec2fd,71,77086.99,4,901.14,3,4
d0850412,24,25193.24,2,19550.09,3,4
4c547923,71,67098.15,3,1799.71,4,4
43bc7f8c,18,127430.74,2,18015.31,9,2
15a15e3d,61,111194.88,5,6603.26,4,1
e40c4e4f,73,79714.68,3,11957.35,0,0
8adc580e,62,27163.2,4,13746.65,7,1
8e32cadb,59,75496.31,4,3246.17,9,1
cab6418f,64,80973.24,4,9153.31,4,1
2ea2dbd3,76,140712.22,1,6846.59,2,2
37eb8841,30,103341.19,3,1603.75,2,1
fb7351e2,72,60514.88,3,16747.28,3,2
2eb4cc53,39,88291.37,1,1380.77,6,3
14fb9b57,71,28587.19,3,13238.53,4,3
ac0d145c,38,146433.87,1,6624.51,0,3
3cc0d177,39,66807.79,2,4246.52,4,2
816e03d3,45,82122.76,5,13508.18,4,2
6cb7761c,26,66186.92,4,11703.49,5,0
83208a84,43,108726.52,1,6647.5,6,1
b494a680,26,106090.18,1,10502.73,4,4
5085f986,32,112991.9,1,5301.62,1,4
dd3824c3,27,54858.62,2,17342.08,1,1
1d54d2a5,41,61036.9,1,6619.47,3,4
af141a2a,75,36282.66,5,5280.48,0,4
cb9db19f,74,105216.3,5,15160.76,6,4
69220ed1,78,25173.63,4,843.05,0,2
147deb0c,59,97698.7,2,5726.23,2,2
d298236f,25,133060.47,5,7820.21,9,2
5df92399,41,135808.18,3,17703.64,6,1
a9efef6e,33,78374.91,3,19033.62,5,3
34af03ae,66,79709.48,3,14471.32,6,4
82d03b28,43,30005.99,1,10104.37,4,0
106f65d8,44,107199.45,1,12992.12,7,2
a3b3ae5f,54,126763.72,3,8573.02,5,0
2b11912b,21,51805.16,4,6327.1,3,4
1a82fa99,67,74769.11,4,19038.42,0,3
487e6cce,41,129049.11,1,2750.11,1,0
111ad990,36,134025.66,3,7254.67,5,4
e7912328,53,51613.4,4,18032.23,3,4
2cc931b0,77,91574.18,1,14601.26,2,2
95809575,56,45024.11,3,1067.48,6,3
bd329b5b,27,33244.24,2,950.44,6,4
81858c88,42,138445.67,3,10571.99,1,3
f985a15b,35,126665.98,3,9942.93,7,2
63792cae,36,118804.54,5,9138.34,0,0
2f23d8d8,53,26339.62,5,6395.7,9,1
629be522,27,129684.74,2,19739.46,6,1
be80f5f1,50,76945.73,2,5803.75,9,1
be5cbc09,72,64511.37,3,10055.78,0,3
89a94112,67,91041.93,4,8395.42,2,1
092af7ad,22,31875.92,2,3819.86,2,0
d54e9099,64,118364.05,3,4451.07,9,4
2f5d91fc,66,95716.56,1,18406.9,1,3
08f2cd20,52,44256.71,5,17236.45,9,0
3a22c236,61,44470.19,4,4381.36,4,3
39ce3bac,51,43952.32,3,17575.42,3,3
b1a81881,50,27410.31,1,4579.13,5,3
e4c20b2d,72,96413.8,5,12717.65,1,2
96d6718f,38,129245.26,1,2084.97,3,4
211764f3,34,22274.77,3,17667.21,6,1
5536fe24,39,26370.6,2,1504.26,0,2
6b4544a6,65,94460.14,5,11321.39,2,4
745d56a5,54,126534.44,1,15704.37,0,1
